Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01809","Other sugar crops n.e.c.","2022","2022","100 g/ha","235984","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01809","Other sugar crops n.e.c.","2022","2022","100 g/ha","28237","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5419","Yield","01809","Other sugar crops n.e.c.","2022","2022","100 g/ha","136914","E","Estimated value",""
