Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","204","Benin","5419","Yield","01499.01","Karite nuts (sheanuts)","2022","2022","100 g/ha","16840","E","Estimated value",""
"QCL","Crops and livestock products","854","Burkina Faso","5419","Yield","01499.01","Karite nuts (sheanuts)","2022","2022","100 g/ha","11289","E","Estimated value",""
"QCL","Crops and livestock products","384","Côte d'Ivoire","5419","Yield","01499.01","Karite nuts (sheanuts)","2022","2022","100 g/ha","13650","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5419","Yield","01499.01","Karite nuts (sheanuts)","2022","2022","100 g/ha","10234","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5419","Yield","01499.01","Karite nuts (sheanuts)","2022","2022","100 g/ha","25077","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5419","Yield","01499.01","Karite nuts (sheanuts)","2022","2022","100 g/ha","8735","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5419","Yield","01499.01","Karite nuts (sheanuts)","2022","2022","100 g/ha","43314","E","Estimated value",""
