Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","028","Antigua and Barbuda","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","69443","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","120622","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","59906","E","Estimated value",""
"QCL","Crops and livestock products","044","Bahamas","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","69228","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","98785","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","81850","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","55994","E","Estimated value",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","85941","A","Official figure",""
"QCL","Crops and livestock products","854","Burkina Faso","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","54314","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","38158","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","35673","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","110962","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","100057","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","76521","E","Estimated value",""
"QCL","Crops and livestock products","384","Côte d'Ivoire","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","12435","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","69053","E","Estimated value",""
"QCL","Crops and livestock products","196","Cyprus","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","26143","A","Official figure",""
"QCL","Crops and livestock products","262","Djibouti","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","74987","E","Estimated value",""
"QCL","Crops and livestock products","212","Dominica","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","137689","E","Estimated value",""
"QCL","Crops and livestock products","214","Dominican Republic","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","107621","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","72934","A","Official figure",""
"QCL","Crops and livestock products","818","Egypt","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","78490","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","73903","E","Estimated value",""
"QCL","Crops and livestock products","242","Fiji","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","44071","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","79119","A","Official figure",""
"QCL","Crops and livestock products","258","French Polynesia","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","105699","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","162898","A","Official figure",""
"QCL","Crops and livestock products","308","Grenada","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","68074","E","Estimated value",""
"QCL","Crops and livestock products","324","Guinea","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","62022","E","Estimated value",""
"QCL","Crops and livestock products","328","Guyana","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","63027","E","Estimated value",""
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","51794","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","145081","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","132839","E","Estimated value",""
"QCL","Crops and livestock products","364","Iran (Islamic Republic of)","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","139950","E","Estimated value",""
"QCL","Crops and livestock products","376","Israel","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","1005","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","181151","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","170346","E","Estimated value",""
"QCL","Crops and livestock products","400","Jordan","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","108043","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","99424","E","Estimated value",""
"QCL","Crops and livestock products","296","Kiribati","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","181782","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","55281","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","42361","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","43302","E","Estimated value",""
"QCL","Crops and livestock products","458","Malaysia","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","84803","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","98339","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","66704","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","79706","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","63187","E","Estimated value",""
"QCL","Crops and livestock products","520","Nauru","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","47616","E","Estimated value",""
"QCL","Crops and livestock products","554","New Zealand","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","54130","E","Estimated value",""
"QCL","Crops and livestock products","570","Niue","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","9935","E","Estimated value",""
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","58758","A","Official figure",""
"QCL","Crops and livestock products","598","Papua New Guinea","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","100054","E","Estimated value",""
"QCL","Crops and livestock products","600","Paraguay","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","77782","E","Estimated value",""
"QCL","Crops and livestock products","604","Peru","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","93262","E","Estimated value",""
"QCL","Crops and livestock products","608","Philippines","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","85711","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","121170","E","Estimated value",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","70896","E","Estimated value",""
"QCL","Crops and livestock products","662","Saint Lucia","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","70350","E","Estimated value",""
"QCL","Crops and livestock products","882","Samoa","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","27053","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","77524","E","Estimated value",""
"QCL","Crops and livestock products","690","Seychelles","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","56422","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","120000","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5419","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","100 g/ha","41180","E","Estimated value",""
