Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","024","Angola","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","98903","A","Official figure",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","40097","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","124530","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","396568","E","Estimated value",""
"QCL","Crops and livestock products","044","Bahamas","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","34167","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","104945","A","Official figure",""
"QCL","Crops and livestock products","052","Barbados","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","261810","E","Estimated value",""
"QCL","Crops and livestock products","084","Belize","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","48125","A","Official figure",""
"QCL","Crops and livestock products","204","Benin","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","53404","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","18849","A","Official figure",""
"QCL","Crops and livestock products","068","Bolivia (Plurinational State of)","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","42059","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","168558","E","Estimated value",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","145477","A","Official figure",""
"QCL","Crops and livestock products","096","Brunei Darussalam","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","76694","E","Estimated value",""
"QCL","Crops and livestock products","854","Burkina Faso","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","116982","E","Estimated value",""
"QCL","Crops and livestock products","108","Burundi","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","112695","E","Estimated value",""
"QCL","Crops and livestock products","132","Cabo Verde","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","143692","A","Official figure",""
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","81354","E","Estimated value",""
"QCL","Crops and livestock products","120","Cameroon","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","65148","E","Estimated value",""
"QCL","Crops and livestock products","148","Chad","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","68164","A","Official figure",""
"QCL","Crops and livestock products","152","Chile","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","107026","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","217072","E","Estimated value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","131522","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","216953","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","244845","E","Estimated value",""
"QCL","Crops and livestock products","174","Comoros","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","46988","E","Estimated value",""
