Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","032","Argentina","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","15848","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","19262","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","16250","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","17425","E","Estimated value",""
"QCL","Crops and livestock products","152","Chile","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","18600","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","13116","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","3900","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","19633","E","Estimated value",""
"QCL","Crops and livestock products","250","France","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","20832","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","16719","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","12904","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","11818","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","13380","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","10000","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","22713","E","Estimated value",""
"QCL","Crops and livestock products","440","Lithuania","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","10093","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","6675","E","Estimated value",""
"QCL","Crops and livestock products","604","Peru","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","15005","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","18325","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","15000","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","20512","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","12174","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","7500","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","8185","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","24265","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","01709.02","Lupins","2022","2022","100 g/ha","11571","A","Official figure",""
