Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","004","Afghanistan","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","14","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","8436","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","11743","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","73961","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","59628","E","Estimated value",""
"QCL","Crops and livestock products","068","Bolivia (Plurinational State of)","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","5918","E","Estimated value",""
"QCL","Crops and livestock products","854","Burkina Faso","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","18452","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","32525","E","Estimated value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","79759","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","32342","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","58705","A","Official figure",""
"QCL","Crops and livestock products","174","Comoros","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","12073","E","Estimated value",""
"QCL","Crops and livestock products","384","Côte d'Ivoire","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","6366","E","Estimated value",""
"QCL","Crops and livestock products","180","Democratic Republic of the Congo","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","7450","E","Estimated value",""
"QCL","Crops and livestock products","212","Dominica","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","5098","E","Estimated value",""
"QCL","Crops and livestock products","214","Dominican Republic","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","6082","E","Estimated value",""
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","9085","E","Estimated value",""
"QCL","Crops and livestock products","232","Eritrea","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","10035","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","9714","E","Estimated value",""
"QCL","Crops and livestock products","268","Georgia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","22879","E","Estimated value",""
"QCL","Crops and livestock products","308","Grenada","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","5992","E","Estimated value",""
"QCL","Crops and livestock products","320","Guatemala","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","6948","E","Estimated value",""
"QCL","Crops and livestock products","328","Guyana","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","1300000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","21227","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","249407","E","Estimated value",""
"QCL","Crops and livestock products","388","Jamaica","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","71640","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","13866","E","Estimated value",""
"QCL","Crops and livestock products","414","Kuwait","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","80888","E","Estimated value",""
"QCL","Crops and livestock products","417","Kyrgyzstan","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","34523","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","16927","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","18760","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","8422","E","Estimated value",""
"QCL","Crops and livestock products","458","Malaysia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","100658","E","Estimated value",""
"QCL","Crops and livestock products","480","Mauritius","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","167577","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","70403","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","9387","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","18795","E","Estimated value",""
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","70714","E","Estimated value",""
"QCL","Crops and livestock products","562","Niger","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","15384","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","15951","E","Estimated value",""
"QCL","Crops and livestock products","807","North Macedonia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","22650","E","Estimated value",""
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","67681","A","Official figure",""
