Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","417","Kyrgyzstan","5419","Yield","01351.02","Gooseberries","2022","2022","100 g/ha","56080","E","Estimated value",""
"QCL","Crops and livestock products","554","New Zealand","5419","Yield","01351.02","Gooseberries","2022","2022","100 g/ha","62642","E","Estimated value",""
"QCL","Crops and livestock products","498","Republic of Moldova","5419","Yield","01351.02","Gooseberries","2022","2022","100 g/ha","5491","E","Estimated value",""
"QCL","Crops and livestock products","643","Russian Federation","5419","Yield","01351.02","Gooseberries","2022","2022","100 g/ha","45885","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","01351.02","Gooseberries","2022","2022","100 g/ha","83448","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","01351.02","Gooseberries","2022","2022","100 g/ha","151800","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5419","Yield","01351.02","Gooseberries","2022","2022","100 g/ha","85378","E","Estimated value",""
