Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","004","Afghanistan","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","41158","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","103044","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","26506","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","95190","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","41785","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","225556","A","Official figure",""
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","71032","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","20354","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","110634","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","110634","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","144753","E","Estimated value",""
"QCL","Crops and livestock products","191","Croatia","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","13750","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","0","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","19565","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","18425","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","79702","E","Estimated value",""
"QCL","Crops and livestock products","233","Estonia","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","15253","A","Official figure",""
"QCL","Crops and livestock products","246","Finland","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","7727","A","Official figure",""
"QCL","Crops and livestock products","268","Georgia","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","15944","E","Estimated value",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","23649","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","55000","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","30372","A","Official figure",""
"QCL","Crops and livestock products","356","India","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","69726","E","Estimated value",""
