Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","008","Albania","5610","Import Quantity","01342.02","Quinces","2022","2022","t","701.16","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","008","Albania","5910","Export Quantity","01342.02","Quinces","2022","2022","t","9.5","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","012","Algeria","5910","Export Quantity","01342.02","Quinces","2022","2022","t","0.21","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","024","Angola","5610","Import Quantity","01342.02","Quinces","2022","2022","t","4.5","A","Official figure",""
"TCL","Crops and livestock products","051","Armenia","5610","Import Quantity","01342.02","Quinces","2022","2022","t","133.15","A","Official figure",""
"TCL","Crops and livestock products","036","Australia","5910","Export Quantity","01342.02","Quinces","2022","2022","t","0.12","A","Official figure",""
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","01342.02","Quinces","2022","2022","t","3876.13","A","Official figure",""
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","01342.02","Quinces","2022","2022","t","3212.55","A","Official figure",""
"TCL","Crops and livestock products","031","Azerbaijan","5610","Import Quantity","01342.02","Quinces","2022","2022","t","47.58","A","Official figure",""
"TCL","Crops and livestock products","031","Azerbaijan","5910","Export Quantity","01342.02","Quinces","2022","2022","t","1619.43","A","Official figure",""
"TCL","Crops and livestock products","044","Bahamas","5610","Import Quantity","01342.02","Quinces","2022","2022","t","33.53","A","Official figure",""
"TCL","Crops and livestock products","048","Bahrain","5610","Import Quantity","01342.02","Quinces","2022","2022","t","21.05","A","Official figure",""
"TCL","Crops and livestock products","112","Belarus","5610","Import Quantity","01342.02","Quinces","2022","2022","t","73.33","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01342.02","Quinces","2022","2022","t","265.93","A","Official figure",""
