Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","004","Afghanistan","5610","Import Quantity","01510","Potatoes","2022","2022","t","248851.76","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5910","Export Quantity","01510","Potatoes","2022","2022","t","7114.25","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","008","Albania","5610","Import Quantity","01510","Potatoes","2022","2022","t","14565.76","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","008","Albania","5910","Export Quantity","01510","Potatoes","2022","2022","t","1946.69","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","012","Algeria","5610","Import Quantity","01510","Potatoes","2022","2022","t","108517.52","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","012","Algeria","5910","Export Quantity","01510","Potatoes","2022","2022","t","1634.29","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","024","Angola","5610","Import Quantity","01510","Potatoes","2022","2022","t","3195.65","A","Official figure",""
"TCL","Crops and livestock products","024","Angola","5910","Export Quantity","01510","Potatoes","2022","2022","t","19.99","A","Official figure",""
"TCL","Crops and livestock products","028","Antigua and Barbuda","5610","Import Quantity","01510","Potatoes","2022","2022","t","889.55","A","Official figure",""
"TCL","Crops and livestock products","028","Antigua and Barbuda","5910","Export Quantity","01510","Potatoes","2022","2022","t","1.7","A","Official figure",""
"TCL","Crops and livestock products","032","Argentina","5610","Import Quantity","01510","Potatoes","2022","2022","t","3981.72","A","Official figure",""
"TCL","Crops and livestock products","032","Argentina","5910","Export Quantity","01510","Potatoes","2022","2022","t","54702.26","A","Official figure",""
"TCL","Crops and livestock products","051","Armenia","5610","Import Quantity","01510","Potatoes","2022","2022","t","5799.22","A","Official figure",""
"TCL","Crops and livestock products","051","Armenia","5910","Export Quantity","01510","Potatoes","2022","2022","t","129.74","A","Official figure",""
"TCL","Crops and livestock products","036","Australia","5910","Export Quantity","01510","Potatoes","2022","2022","t","46754.17","A","Official figure",""
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","01510","Potatoes","2022","2022","t","152863.48","A","Official figure",""
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","01510","Potatoes","2022","2022","t","39497.9","A","Official figure",""
"TCL","Crops and livestock products","031","Azerbaijan","5610","Import Quantity","01510","Potatoes","2022","2022","t","197687.04","A","Official figure",""
"TCL","Crops and livestock products","031","Azerbaijan","5910","Export Quantity","01510","Potatoes","2022","2022","t","78301.4","A","Official figure",""
"TCL","Crops and livestock products","044","Bahamas","5610","Import Quantity","01510","Potatoes","2022","2022","t","4996.03","A","Official figure",""
"TCL","Crops and livestock products","048","Bahrain","5610","Import Quantity","01510","Potatoes","2022","2022","t","29686.01","A","Official figure",""
"TCL","Crops and livestock products","048","Bahrain","5910","Export Quantity","01510","Potatoes","2022","2022","t","5.16","A","Official figure",""
"TCL","Crops and livestock products","050","Bangladesh","5610","Import Quantity","01510","Potatoes","2022","2022","t","6534.86","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export Quantity","01510","Potatoes","2022","2022","t","70678.54","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","052","Barbados","5610","Import Quantity","01510","Potatoes","2022","2022","t","9210.58","A","Official figure",""
