Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","024","Angola","5910","Export Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","0.11","A","Official figure",""
"TCL","Crops and livestock products","204","Benin","5610","Import Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","415.73","A","Official figure",""
"TCL","Crops and livestock products","204","Benin","5910","Export Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","24360.94","A","Official figure",""
"TCL","Crops and livestock products","854","Burkina Faso","5610","Import Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","146.5","A","Official figure",""
"TCL","Crops and livestock products","854","Burkina Faso","5910","Export Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","129124.29","A","Official figure",""
"TCL","Crops and livestock products","180","Democratic Republic of the Congo","5610","Import Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","288","Ghana","5610","Import Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","68404.79","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","288","Ghana","5910","Export Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","1.9","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","466","Mali","5910","Export Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","185","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","104","Myanmar","5610","Import Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","16.05","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5910","Export Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","5013.82","A","Official figure",""
"TCL","Crops and livestock products","566","Nigeria","5910","Export Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","414.93","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","608","Philippines","5610","Import Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","0.02","A","Official figure",""
"TCL","Crops and livestock products","608","Philippines","5910","Export Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","0.29","A","Official figure",""
"TCL","Crops and livestock products","634","Qatar","5610","Import Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","23.36","A","Official figure",""
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","3541.35","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","768","Togo","5610","Import Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","6830.9","A","Official figure",""
"TCL","Crops and livestock products","768","Togo","5910","Export Quantity","01499.01","Karite nuts (sheanuts)","2022","2022","t","1853.3","A","Official figure",""
