Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","012","Algeria","5610","Import Quantity","01447","Castor oil seeds","2022","2022","t","1","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","036","Australia","5910","Export Quantity","01447","Castor oil seeds","2022","2022","t","3.01","A","Official figure",""
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","01447","Castor oil seeds","2022","2022","t","0.01","A","Official figure",""
"TCL","Crops and livestock products","048","Bahrain","5610","Import Quantity","01447","Castor oil seeds","2022","2022","t","0.61","A","Official figure",""
"TCL","Crops and livestock products","052","Barbados","5610","Import Quantity","01447","Castor oil seeds","2022","2022","t","0.01","A","Official figure",""
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01447","Castor oil seeds","2022","2022","t","0.01","A","Official figure",""
"TCL","Crops and livestock products","072","Botswana","5610","Import Quantity","01447","Castor oil seeds","2022","2022","t","1.7","A","Official figure",""
"TCL","Crops and livestock products","072","Botswana","5910","Export Quantity","01447","Castor oil seeds","2022","2022","t","0.1","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01447","Castor oil seeds","2022","2022","t","780","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01447","Castor oil seeds","2022","2022","t","83.74","A","Official figure",""
"TCL","Crops and livestock products","120","Cameroon","5910","Export Quantity","01447","Castor oil seeds","2022","2022","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","124","Canada","5610","Import Quantity","01447","Castor oil seeds","2022","2022","t","7.21","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","01447","Castor oil seeds","2022","2022","t","14828.85","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","01447","Castor oil seeds","2022","2022","t","0.04","A","Official figure",""
"TCL","Crops and livestock products","156","China, mainland","5610","Import Quantity","01447","Castor oil seeds","2022","2022","t","14828.85","A","Official figure",""
"TCL","Crops and livestock products","156","China, mainland","5910","Export Quantity","01447","Castor oil seeds","2022","2022","t","0.04","A","Official figure",""
"TCL","Crops and livestock products","178","Congo","5610","Import Quantity","01447","Castor oil seeds","2022","2022","t","31.1","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","188","Costa Rica","5610","Import Quantity","01447","Castor oil seeds","2022","2022","t","0.98","A","Official figure",""
"TCL","Crops and livestock products","203","Czechia","5610","Import Quantity","01447","Castor oil seeds","2022","2022","t","0.95","A","Official figure",""
"TCL","Crops and livestock products","203","Czechia","5910","Export Quantity","01447","Castor oil seeds","2022","2022","t","0","A","Official figure",""
