Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","008","Albania","5910","Export Quantity","01351.02","Gooseberries","2022","2022","t","0.2","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","096","Brunei Darussalam","5610","Import Quantity","01351.02","Gooseberries","2022","2022","t","1.06","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","01351.02","Gooseberries","2022","2022","t","5.78","A","Official figure",""
"TCL","Crops and livestock products","158","China, Taiwan Province of","5910","Export Quantity","01351.02","Gooseberries","2022","2022","t","5.78","A","Official figure",""
"TCL","Crops and livestock products","196","Cyprus","5610","Import Quantity","01351.02","Gooseberries","2022","2022","t","0.56","A","Official figure",""
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export Quantity","01351.02","Gooseberries","2022","2022","t","176.63","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","426","Lesotho","5610","Import Quantity","01351.02","Gooseberries","2022","2022","t","80.08","A","Official figure",""
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","01351.02","Gooseberries","2022","2022","t","141.62","A","Official figure",""
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","01351.02","Gooseberries","2022","2022","t","0.35","A","Official figure",""
"TCL","Crops and livestock products","496","Mongolia","5610","Import Quantity","01351.02","Gooseberries","2022","2022","t","0.14","A","Official figure",""
"TCL","Crops and livestock products","504","Morocco","5610","Import Quantity","01351.02","Gooseberries","2022","2022","t","2.63","A","Official figure",""
"TCL","Crops and livestock products","504","Morocco","5910","Export Quantity","01351.02","Gooseberries","2022","2022","t","0.68","A","Official figure",""
"TCL","Crops and livestock products","508","Mozambique","5610","Import Quantity","01351.02","Gooseberries","2022","2022","t","3.62","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5910","Export Quantity","01351.02","Gooseberries","2022","2022","t","52.01","A","Official figure",""
"TCL","Crops and livestock products","562","Niger","5610","Import Quantity","01351.02","Gooseberries","2022","2022","t","0.04","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import Quantity","01351.02","Gooseberries","2022","2022","t","0.01","A","Official figure",""
"TCL","Crops and livestock products","616","Poland","5610","Import Quantity","01351.02","Gooseberries","2022","2022","t","0","A","Official figure",""
"TCL","Crops and livestock products","616","Poland","5910","Export Quantity","01351.02","Gooseberries","2022","2022","t","954.09","A","Official figure",""
"TCL","Crops and livestock products","634","Qatar","5610","Import Quantity","01351.02","Gooseberries","2022","2022","t","1740.12","I","Imputed value",""
"TCL","Crops and livestock products","682","Saudi Arabia","5910","Export Quantity","01351.02","Gooseberries","2022","2022","t","0.18","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","764","Thailand","5610","Import Quantity","01351.02","Gooseberries","2022","2022","t","3.19","A","Official figure",""
"TCL","Crops and livestock products","764","Thailand","5910","Export Quantity","01351.02","Gooseberries","2022","2022","t","1.05","A","Official figure",""
"TCL","Crops and livestock products","626","Timor-Leste","5610","Import Quantity","01351.02","Gooseberries","2022","2022","t","0.04","A","Official figure",""
