Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","004","Afghanistan","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","145.78","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","2376.36","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","008","Albania","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","176.5","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","012","Algeria","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","1467.1","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","012","Algeria","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","024","Angola","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","15.21","A","Official figure",""
"TCL","Crops and livestock products","028","Antigua and Barbuda","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","3.88","A","Official figure",""
"TCL","Crops and livestock products","032","Argentina","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","57.88","A","Official figure",""
"TCL","Crops and livestock products","051","Armenia","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","971.37","A","Official figure",""
"TCL","Crops and livestock products","051","Armenia","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","760.03","A","Official figure",""
"TCL","Crops and livestock products","036","Australia","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","1808.17","A","Official figure",""
"TCL","Crops and livestock products","036","Australia","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","999.27","A","Official figure",""
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","201.56","A","Official figure",""
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","19.34","A","Official figure",""
"TCL","Crops and livestock products","031","Azerbaijan","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","192.48","A","Official figure",""
"TCL","Crops and livestock products","044","Bahamas","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","22.88","A","Official figure",""
"TCL","Crops and livestock products","048","Bahrain","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","696.62","A","Official figure",""
"TCL","Crops and livestock products","048","Bahrain","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","9.72","A","Official figure",""
"TCL","Crops and livestock products","050","Bangladesh","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","165.78","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","0.09","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","052","Barbados","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","7.36","A","Official figure",""
"TCL","Crops and livestock products","112","Belarus","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","581.08","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","24795.77","A","Official figure",""
"TCL","Crops and livestock products","056","Belgium","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","12297.84","A","Official figure",""
"TCL","Crops and livestock products","084","Belize","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","2.19","A","Official figure",""
"TCL","Crops and livestock products","204","Benin","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","1.04","A","Official figure",""
"TCL","Crops and livestock products","204","Benin","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","18.12","A","Official figure",""
"TCL","Crops and livestock products","064","Bhutan","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","0.79","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","068","Bolivia (Plurinational State of)","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","3.28","I","Imputed value",""
"TCL","Crops and livestock products","070","Bosnia and Herzegovina","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","159.64","A","Official figure",""
"TCL","Crops and livestock products","070","Bosnia and Herzegovina","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","0.01","A","Official figure",""
"TCL","Crops and livestock products","072","Botswana","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","6.34","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","352.32","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","1.41","I","Imputed value",""
"TCL","Crops and livestock products","096","Brunei Darussalam","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","12.22","A","Official figure",""
"TCL","Crops and livestock products","096","Brunei Darussalam","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","0.01","A","Official figure",""
"TCL","Crops and livestock products","100","Bulgaria","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","384.69","A","Official figure",""
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","30.75","A","Official figure",""
"TCL","Crops and livestock products","854","Burkina Faso","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","1.6","A","Official figure",""
"TCL","Crops and livestock products","108","Burundi","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","0.01","A","Official figure",""
"TCL","Crops and livestock products","132","Cabo Verde","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","0.98","A","Official figure",""
"TCL","Crops and livestock products","116","Cambodia","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","2","A","Official figure",""
"TCL","Crops and livestock products","120","Cameroon","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","1.27","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","120","Cameroon","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","9.63","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","124","Canada","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","1938.22","I","Imputed value",""
"TCL","Crops and livestock products","124","Canada","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","23.36","A","Official figure",""
"TCL","Crops and livestock products","148","Chad","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","0.03","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","152","Chile","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","140.44","A","Official figure",""
"TCL","Crops and livestock products","152","Chile","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","1.5","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","49121.76","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","6409.23","A","Official figure",""
"TCL","Crops and livestock products","344","China, Hong Kong SAR","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","3378.79","A","Official figure",""
"TCL","Crops and livestock products","344","China, Hong Kong SAR","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","3859.82","A","Official figure",""
"TCL","Crops and livestock products","446","China, Macao SAR","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","258.98","A","Official figure",""
"TCL","Crops and livestock products","156","China, mainland","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","43653.53","A","Official figure",""
"TCL","Crops and livestock products","156","China, mainland","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","2549.05","A","Official figure",""
"TCL","Crops and livestock products","158","China, Taiwan Province of","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","1830.46","A","Official figure",""
"TCL","Crops and livestock products","158","China, Taiwan Province of","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","0.36","A","Official figure",""
"TCL","Crops and livestock products","170","Colombia","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","98.8","A","Official figure",""
"TCL","Crops and livestock products","170","Colombia","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","1.73","A","Official figure",""
"TCL","Crops and livestock products","174","Comoros","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","178","Congo","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","0.25","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","184","Cook Islands","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","0.38","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","188","Costa Rica","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","9.08","A","Official figure",""
"TCL","Crops and livestock products","384","Côte d'Ivoire","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","78.15","A","Official figure",""
"TCL","Crops and livestock products","384","Côte d'Ivoire","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","4.3","A","Official figure",""
"TCL","Crops and livestock products","191","Croatia","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","302.93","A","Official figure",""
"TCL","Crops and livestock products","191","Croatia","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","0.17","A","Official figure",""
"TCL","Crops and livestock products","192","Cuba","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","0.26","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","196","Cyprus","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","154.08","A","Official figure",""
"TCL","Crops and livestock products","196","Cyprus","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","3.4","A","Official figure",""
"TCL","Crops and livestock products","203","Czechia","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","1629.98","A","Official figure",""
"TCL","Crops and livestock products","203","Czechia","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","358.71","A","Official figure",""
"TCL","Crops and livestock products","180","Democratic Republic of the Congo","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","1.23","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","180","Democratic Republic of the Congo","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","0.06","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","208","Denmark","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","259.26","A","Official figure",""
"TCL","Crops and livestock products","208","Denmark","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","16.61","A","Official figure",""
"TCL","Crops and livestock products","262","Djibouti","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","53.09","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","214","Dominican Republic","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","21.39","A","Official figure",""
"TCL","Crops and livestock products","214","Dominican Republic","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","0.05","A","Official figure",""
"TCL","Crops and livestock products","218","Ecuador","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","34.19","A","Official figure",""
"TCL","Crops and livestock products","818","Egypt","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","859.34","I","Imputed value",""
"TCL","Crops and livestock products","222","El Salvador","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","20.81","A","Official figure",""
"TCL","Crops and livestock products","226","Equatorial Guinea","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","0.11","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","232","Eritrea","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","1.37","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","233","Estonia","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","58.95","A","Official figure",""
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","0.52","A","Official figure",""
"TCL","Crops and livestock products","748","Eswatini","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","20.63","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","231","Ethiopia","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","1.64","A","Official figure",""
"TCL","Crops and livestock products","234","Faroe Islands","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","0.55","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","242","Fiji","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","5.83","A","Official figure",""
"TCL","Crops and livestock products","246","Finland","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","122.02","A","Official figure",""
"TCL","Crops and livestock products","246","Finland","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","1.71","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","8210.3","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","455.24","A","Official figure",""
"TCL","Crops and livestock products","258","French Polynesia","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","7.23","A","Official figure",""
"TCL","Crops and livestock products","266","Gabon","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","0.3","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","270","Gambia","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","0.14","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","268","Georgia","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","1088.14","A","Official figure",""
"TCL","Crops and livestock products","268","Georgia","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","24","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","50853.35","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","25060.52","A","Official figure",""
"TCL","Crops and livestock products","288","Ghana","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","19.47","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","300","Greece","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","530.66","A","Official figure",""
"TCL","Crops and livestock products","300","Greece","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","3136.41","A","Official figure",""
"TCL","Crops and livestock products","308","Grenada","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","7.35","A","Official figure",""
"TCL","Crops and livestock products","320","Guatemala","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","1.5","A","Official figure",""
"TCL","Crops and livestock products","320","Guatemala","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","22.18","A","Official figure",""
"TCL","Crops and livestock products","324","Guinea","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","1.61","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","624","Guinea-Bissau","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","0.07","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","328","Guyana","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","8.57","A","Official figure",""
"TCL","Crops and livestock products","340","Honduras","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","2.79","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","340","Honduras","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","0.22","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","348","Hungary","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","578.24","A","Official figure",""
"TCL","Crops and livestock products","348","Hungary","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","0.88","A","Official figure",""
"TCL","Crops and livestock products","352","Iceland","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","7.32","I","Imputed value",""
"TCL","Crops and livestock products","356","India","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","21842.24","A","Official figure",""
"TCL","Crops and livestock products","356","India","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","28.17","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","104.45","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","0","A","Official figure",""
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","2369.22","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","45064.69","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","368","Iraq","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","4435.75","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","368","Iraq","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","55.79","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","48.14","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","1.97","A","Official figure",""
"TCL","Crops and livestock products","376","Israel","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","5844.41","I","Imputed value",""
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","23756.02","A","Official figure",""
"TCL","Crops and livestock products","380","Italy","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","2273.63","A","Official figure",""
"TCL","Crops and livestock products","388","Jamaica","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","24.88","A","Official figure",""
"TCL","Crops and livestock products","392","Japan","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","3823.91","A","Official figure",""
"TCL","Crops and livestock products","400","Jordan","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","2148.15","I","Imputed value",""
"TCL","Crops and livestock products","400","Jordan","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","170.86","I","Imputed value",""
"TCL","Crops and livestock products","398","Kazakhstan","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","2926.23","A","Official figure",""
"TCL","Crops and livestock products","398","Kazakhstan","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","201.62","A","Official figure",""
"TCL","Crops and livestock products","404","Kenya","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","14.12","A","Official figure",""
"TCL","Crops and livestock products","404","Kenya","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","0","A","Official figure",""
"TCL","Crops and livestock products","414","Kuwait","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","978.5","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","414","Kuwait","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","417","Kyrgyzstan","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","330.09","A","Official figure",""
"TCL","Crops and livestock products","417","Kyrgyzstan","5910","Export Quantity","01375","Pistachios, in shell","2022","2022","t","1155.67","A","Official figure",""
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01375","Pistachios, in shell","2022","2022","t","155.68","A","Official figure",""
