Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","004","Afghanistan","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","637.27","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5910","Export Quantity","01460","Coconuts, in shell","2022","2022","t","1.09","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","008","Albania","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","7.86","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","012","Algeria","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","16.84","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","024","Angola","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","158.42","A","Official figure",""
"TCL","Crops and livestock products","024","Angola","5910","Export Quantity","01460","Coconuts, in shell","2022","2022","t","3.83","A","Official figure",""
"TCL","Crops and livestock products","028","Antigua and Barbuda","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","81.52","A","Official figure",""
"TCL","Crops and livestock products","032","Argentina","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","229.96","A","Official figure",""
"TCL","Crops and livestock products","051","Armenia","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","88.24","A","Official figure",""
"TCL","Crops and livestock products","036","Australia","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","5619.45","A","Official figure",""
"TCL","Crops and livestock products","036","Australia","5910","Export Quantity","01460","Coconuts, in shell","2022","2022","t","147.25","A","Official figure",""
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","472","A","Official figure",""
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","01460","Coconuts, in shell","2022","2022","t","18.83","A","Official figure",""
"TCL","Crops and livestock products","031","Azerbaijan","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","49.69","A","Official figure",""
"TCL","Crops and livestock products","044","Bahamas","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","32.31","A","Official figure",""
"TCL","Crops and livestock products","048","Bahrain","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","3224.25","A","Official figure",""
"TCL","Crops and livestock products","048","Bahrain","5910","Export Quantity","01460","Coconuts, in shell","2022","2022","t","2.33","A","Official figure",""
"TCL","Crops and livestock products","050","Bangladesh","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","1632.79","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export Quantity","01460","Coconuts, in shell","2022","2022","t","3.58","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","052","Barbados","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","279.25","A","Official figure",""
"TCL","Crops and livestock products","112","Belarus","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","97.37","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01460","Coconuts, in shell","2022","2022","t","3934.25","A","Official figure",""
"TCL","Crops and livestock products","056","Belgium","5910","Export Quantity","01460","Coconuts, in shell","2022","2022","t","3182.39","A","Official figure",""
