Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","004","Afghanistan","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","1.18","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5910","Export Quantity","01214","Lettuce and chicory","2022","2022","t","1512.45","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","008","Albania","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","251.46","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","008","Albania","5910","Export Quantity","01214","Lettuce and chicory","2022","2022","t","219.5","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","012","Algeria","5910","Export Quantity","01214","Lettuce and chicory","2022","2022","t","1.67","I","Imputed value",""
"TCL","Crops and livestock products","024","Angola","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","18.55","A","Official figure",""
"TCL","Crops and livestock products","024","Angola","5910","Export Quantity","01214","Lettuce and chicory","2022","2022","t","0.47","A","Official figure",""
"TCL","Crops and livestock products","028","Antigua and Barbuda","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","303.78","A","Official figure",""
"TCL","Crops and livestock products","032","Argentina","5910","Export Quantity","01214","Lettuce and chicory","2022","2022","t","2484.52","A","Official figure",""
"TCL","Crops and livestock products","051","Armenia","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","586.53","A","Official figure",""
"TCL","Crops and livestock products","051","Armenia","5910","Export Quantity","01214","Lettuce and chicory","2022","2022","t","516.32","A","Official figure",""
"TCL","Crops and livestock products","036","Australia","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","121.35","A","Official figure",""
"TCL","Crops and livestock products","036","Australia","5910","Export Quantity","01214","Lettuce and chicory","2022","2022","t","1113.32","A","Official figure",""
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","27558.59","A","Official figure",""
"TCL","Crops and livestock products","040","Austria","5910","Export Quantity","01214","Lettuce and chicory","2022","2022","t","2599.2","A","Official figure",""
"TCL","Crops and livestock products","031","Azerbaijan","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","774.01","A","Official figure",""
"TCL","Crops and livestock products","031","Azerbaijan","5910","Export Quantity","01214","Lettuce and chicory","2022","2022","t","387.99","A","Official figure",""
"TCL","Crops and livestock products","044","Bahamas","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","3312.26","A","Official figure",""
"TCL","Crops and livestock products","048","Bahrain","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","7029.6","A","Official figure",""
"TCL","Crops and livestock products","048","Bahrain","5910","Export Quantity","01214","Lettuce and chicory","2022","2022","t","6.82","A","Official figure",""
"TCL","Crops and livestock products","050","Bangladesh","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","63.11","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export Quantity","01214","Lettuce and chicory","2022","2022","t","44","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","052","Barbados","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","564.6","A","Official figure",""
"TCL","Crops and livestock products","112","Belarus","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","1166.4","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","056","Belgium","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","38088.97","A","Official figure",""
"TCL","Crops and livestock products","056","Belgium","5910","Export Quantity","01214","Lettuce and chicory","2022","2022","t","60514.81","A","Official figure",""
"TCL","Crops and livestock products","084","Belize","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","84.09","I","Imputed value",""
